label,ssim,psnr
001_019_34,0.5460675358772278,12.503046035766602
001_019_35,0.6606575846672058,13.795642852783203
001_019_36,0.5876212120056152,12.067316055297852
001_019_37,0.5728632211685181,11.792749404907228
001_019_38,0.5980985164642334,12.358174324035645
001_019_39,0.6028901934623718,14.697113990783691
001_019_3,0.7668160796165466,16.063961029052734
001_019_40,0.5795065760612488,14.64901351928711
001_019_41,0.5012375116348267,14.149850845336914
001_019_42,0.6414985060691833,14.642881393432615
001_019_43,0.5035150647163391,13.061145782470703
001_019_44,0.5895156860351562,15.23569679260254
001_019_45,0.4963580965995788,13.60965347290039
001_019_46,0.5179764032363892,10.12808895111084
001_019_47,0.2818087041378021,6.4055070877075195
001_019_48,0.5906187891960144,12.052013397216797
001_019_49,0.58395916223526,11.35733127593994
001_019_4,0.7681071162223816,16.088302612304688
001_019_50,0.5946244597434998,12.458383560180664
001_019_51,0.6160865426063538,12.458189010620115
001_019_52,0.563391387462616,10.849565505981444
001_019_53,0.6192048192024231,13.641284942626951
001_019_54,0.5472984910011292,14.279495239257812
001_019_55,0.533003568649292,14.856136322021484
001_019_56,0.5419061183929443,14.164580345153809
001_019_57,0.621671736240387,14.305124282836914
001_019_58,0.6789252758026123,14.689329147338867
001_019_59,0.6445510387420654,13.73603343963623
001_019_5,0.6923258304595947,15.502729415893556
001_019_60,0.449240893125534,10.111599922180176
001_019_61,0.7247035503387451,16.44973373413086
001_019_62,0.6936951279640198,15.93492317199707
001_019_63,0.6771148443222046,15.936331748962402
001_019_64,0.645777702331543,13.998722076416016
001_019_65,0.6684088110923767,14.314433097839355
001_019_66,0.6493322849273682,13.92360782623291
001_019_67,0.6329027414321899,13.768471717834473
001_019_68,0.6790774464607239,14.729288101196287
001_019_69,0.6855143308639526,14.807968139648438
001_019_6,0.7610112428665161,16.239912033081055
001_019_70,0.6850489377975464,13.919262886047363
001_019_71,0.686238169670105,14.019929885864258
001_019_72,0.6693470478057861,13.703948974609377
001_019_73,0.6711251139640808,13.739113807678224
001_019_74,0.6594313383102417,13.360718727111816
001_019_75,0.6683114767074585,13.380927085876465
001_019_76,0.7114912867546082,14.1515531539917
001_019_77,0.6942387819290161,13.683443069458008
001_019_78,0.7384103536605835,14.969435691833496
001_019_79,0.728975236415863,14.94378662109375
001_019_7,0.7432956695556641,16.108898162841797
001_019_80,0.7299259305000305,15.035959243774414
001_019_81,0.6159972548484802,14.86578369140625
001_019_82,0.5365299582481384,13.025822639465332
001_019_83,0.6597809195518494,14.496164321899414
001_019_84,0.6603676676750183,14.451763153076172
001_019_85,0.6703656911849976,14.439983367919922
001_019_86,0.6515583395957947,14.22220230102539
001_019_8,0.7634223699569702,16.08332633972168
001_019_9,0.7427069544792175,15.94339370727539
001_020_10,0.7036574482917786,15.589238166809082
001_020_11,0.7085236310958862,15.39677619934082
001_020_12,0.6728859543800354,15.362334251403809
001_020_13,0.6846210956573486,15.517963409423828
001_020_14,0.6985692977905273,15.064453125
001_020_15,0.6229544878005981,14.146800994873049
001_020_16,0.6459983587265015,14.490083694458008
001_020_17,0.6493162512779236,14.53384017944336
001_020_18,0.2847956717014313,5.790945053100586
001_020_19,0.69944167137146,14.551114082336426
001_020_1,0.5835955739021301,11.433876037597656
001_020_20,0.6393222212791443,13.78826904296875
001_020_21,0.6631767153739929,14.183053016662598
001_020_22,0.738806962966919,15.344141960144045
001_020_23,0.7413043975830078,16.024263381958008
001_020_24,0.7437700629234314,14.70283317565918
001_020_25,0.5565732717514038,11.550192832946776
001_020_26,0.6420056819915771,13.773487091064451
001_020_27,0.7642568945884705,14.444156646728516
001_020_28,0.6380160450935364,12.47126007080078
001_020_29,0.258551687002182,7.946386337280273
001_020_2,0.3874026238918304,7.261191368103027
001_020_30,0.4537317156791687,11.78892707824707
001_020_31,0.5442928075790405,12.282933235168455
001_020_32,0.7369480729103088,14.878494262695312
001_020_33,0.2556754052639007,7.722471237182617
001_020_34,0.4217877089977264,11.21014404296875
001_020_35,0.6236695647239685,13.697532653808594
001_020_36,0.6821597814559937,15.257454872131348
001_020_37,0.6715437769889832,15.005941390991213
001_020_38,0.5991260409355164,13.014765739440918
001_020_39,0.5619328022003174,13.589533805847168
001_020_3,0.5007765889167786,11.075298309326172
001_020_40,0.5304129123687744,13.419355392456056
001_020_41,0.595673143863678,12.129964828491213
001_020_42,0.5912821292877197,13.87693214416504
001_020_43,0.484323650598526,12.322630882263184
001_020_44,0.3709546625614166,9.829776763916016
001_020_45,0.5440352559089661,12.632844924926758
001_020_46,0.5246291756629944,11.599212646484377
001_020_47,0.2548917531967163,7.87867546081543
001_020_48,0.5473750233650208,12.912879943847656
001_020_49,0.6442837119102478,12.08346939086914
001_020_4,0.6701034307479858,15.298137664794922
001_020_50,0.6217311024665833,12.165559768676758
001_020_51,0.5218377113342285,12.522582054138184
001_020_52,0.6507516503334045,14.2373046875
001_020_53,0.1527957171201706,7.427361488342285
001_020_54,0.468690812587738,11.93026065826416
001_020_55,0.6006333827972412,13.60744857788086
001_020_56,0.6215632557868958,13.10635471343994
001_020_57,0.5740428566932678,13.704326629638672
001_020_58,0.6156186461448669,13.74250030517578
001_020_59,0.633947491645813,13.41494369506836
001_020_5,0.7030184864997864,15.492573738098145
001_020_60,0.6315881609916687,13.150464057922363
001_020_61,0.6568057537078857,13.588346481323242
001_020_62,0.6569401025772095,13.781360626220703
001_020_63,0.722007691860199,14.48155403137207
001_020_64,0.6422482132911682,13.540599822998049
001_020_65,0.4448098838329315,11.571663856506348
001_020_66,0.6751728653907776,14.114800453186035
001_020_67,0.4329913854598999,11.525707244873049
001_020_68,0.4840000867843628,12.125551223754885
001_020_69,0.292362242937088,7.643060684204102
001_020_6,0.7122719287872314,15.531621932983398
001_020_70,0.2565464079380035,7.719394683837891
001_020_71,0.2145664393901825,7.6771955490112305
001_020_72,0.705364465713501,14.225225448608398
001_020_73,0.6455145478248596,13.42862033843994
001_020_7,0.704136073589325,15.59370231628418
001_020_8,0.7143714427947998,15.489319801330566
001_020_9,0.7092636823654175,15.450227737426758
001_021_10,0.5006693005561829,12.045212745666504
001_021_11,0.4511813521385193,10.86554718017578
001_021_12,0.6151573657989502,12.213293075561523
001_021_13,0.5925084352493286,12.112723350524902
001_021_14,0.5571340322494507,11.676005363464355
001_021_15,0.6892768740653992,13.845041275024414
001_021_16,0.632902979850769,13.617911338806152
001_021_17,0.6246820092201233,13.436251640319824
001_021_18,0.5821270942687988,13.322036743164062
001_021_19,0.753165066242218,14.87055206298828
001_021_1,0.5042182207107544,11.622821807861328
001_021_20,0.7405793070793152,14.897637367248535
001_021_21,0.7091976404190063,14.367311477661133
001_021_22,0.7367944121360779,14.717586517333984
001_021_23,0.7359189391136169,15.116520881652832
001_021_24,0.6307055354118347,13.495601654052734
001_021_25,0.6980555653572083,14.223011016845703
001_021_26,0.6219668984413147,12.54767894744873
001_021_27,-0.1681146770715713,5.379742622375488
001_021_28,0.6687044501304626,12.968411445617676
001_021_29,-0.1654349714517593,5.387029647827148
001_021_2,0.3376815021038055,5.939106464385986
001_021_30,-0.068793386220932,5.995654106140137
001_021_31,0.642805814743042,14.351593017578123
001_021_32,0.6754830479621887,14.183538436889648
001_021_33,0.6848824620246887,14.390470504760742
001_021_34,0.4986675977706909,13.47488784790039
001_021_35,0.7351202964782715,15.57296657562256
001_021_36,0.2153165638446808,6.839399814605713
001_021_37,0.5852870345115662,13.7235689163208
001_021_38,0.6155570149421692,13.18300437927246
001_021_39,0.6227655410766602,13.088546752929688
001_021_3,0.3530714511871338,6.934952735900879
001_021_40,0.62626051902771,13.972663879394531
001_021_41,0.6201858520507812,12.44858169555664
001_021_42,0.6326379776000977,12.04212760925293
001_021_43,0.5386230945587158,11.89021110534668
001_021_44,0.5886445045471191,12.85640811920166
001_021_45,0.5988450646400452,12.240790367126465
001_021_46,0.5805596709251404,11.720779418945312
001_021_47,0.5442706346511841,12.68023681640625
001_021_48,0.3029594123363495,9.117862701416016
001_021_49,0.4510701596736908,11.371537208557127
001_021_4,0.6686124801635742,14.815835952758787
001_021_50,0.6207317113876343,13.56889820098877
001_021_51,0.6056987047195435,13.98417854309082
001_021_52,0.5702858567237854,11.792789459228516
001_021_53,0.6705954670906067,12.323975563049316
001_021_54,0.5814033150672913,13.129766464233398
001_021_55,0.6732098460197449,14.594072341918944
001_021_56,0.5912172198295593,12.152032852172852
001_021_57,0.5742008686065674,11.674338340759276
001_021_58,0.592250406742096,11.801258087158203
001_021_59,0.289227545261383,9.357276916503906
001_021_5,0.5285512208938599,12.726011276245115
001_021_60,0.5668219327926636,14.558161735534668
001_021_61,0.5061366558074951,12.32790184020996
001_021_62,0.6463443636894226,14.447793960571287
001_021_63,0.5380469560623169,13.037433624267578
001_021_64,0.5320104360580444,12.990056037902832
001_021_65,0.5541716814041138,11.834352493286133
001_021_66,0.5801244974136353,11.913829803466797
001_021_67,0.741205096244812,11.99622631072998
001_021_68,0.6721382141113281,14.178800582885742
001_021_69,0.6556171774864197,14.04189109802246
001_021_6,0.5316475033760071,11.182506561279297
001_021_70,0.5885469913482666,13.01179027557373
001_021_71,0.5011085867881775,11.993102073669434
001_021_72,0.6212120056152344,13.33058738708496
001_021_73,0.6526238918304443,13.700740814208984
001_021_74,0.6723905205726624,13.861896514892578
001_021_75,0.6058351993560791,13.541690826416016
001_021_76,0.644636869430542,13.613208770751951
001_021_77,0.6012623310089111,13.409685134887695
001_021_78,0.6475730538368225,13.890474319458008
001_021_79,0.6717497706413269,14.125561714172363
001_021_7,0.5449836850166321,13.076180458068848
001_021_80,0.6340294480323792,13.818306922912598
001_021_81,0.6531027555465698,13.912123680114746
001_021_82,0.4885922372341156,12.993697166442873
001_021_8,0.4845138490200043,12.224034309387209
001_021_9,0.3656868040561676,11.858566284179688
001_022_10,0.3951200842857361,10.253791809082031
001_022_11,0.5145573616027832,9.635099411010742
001_022_12,0.4888519644737243,10.143009185791016
001_022_13,0.5416176915168762,12.322444915771484
001_022_14,0.6211678385734558,13.009138107299805
001_022_15,0.6025820970535278,13.057989120483398
001_022_16,0.6564617156982422,13.219517707824709
001_022_17,0.5962110757827759,13.634880065917969
001_022_18,0.6445887684822083,12.84239387512207
001_022_19,0.7041923403739929,14.074238777160645
001_022_1,0.5345244407653809,11.678367614746094
001_022_20,0.6426494121551514,13.887810707092283
001_022_21,0.5842546224594116,12.257486343383787
001_022_22,0.5842341184616089,12.774553298950195
001_022_23,0.6203725934028625,15.697259902954102
001_022_24,0.5311629176139832,12.083354949951172
001_022_25,0.5413828492164612,13.785789489746094
001_022_26,0.5376845598220825,11.677416801452637
001_022_27,0.7129607796669006,14.514598846435549
001_022_28,0.6694337725639343,14.005962371826172
001_022_29,0.558059573173523,13.566266059875488
001_022_2,0.5708684325218201,11.881340980529783
001_022_30,0.5637001991271973,13.51283836364746
001_022_31,0.5267478823661804,13.659220695495604
001_022_32,0.6434780955314636,13.873696327209473
001_022_33,0.5775012373924255,13.334651947021484
001_022_34,0.6659618020057678,13.143268585205078
001_022_35,0.6465878486633301,13.953871726989746
001_022_36,0.5032980442047119,12.37738800048828
001_022_37,0.5534074902534485,12.6555814743042
001_022_38,0.6582491397857666,15.563565254211426
001_022_39,0.5361359119415283,11.827373504638672
001_022_3,0.6234163641929626,12.152256965637209
001_022_40,0.5865270495414734,12.217379570007324
001_022_41,0.5499033331871033,15.52149772644043
001_022_42,0.7180562615394592,14.416980743408203
001_022_43,0.7934437394142151,16.32197380065918
001_022_44,0.7643782496452332,12.356425285339355
001_022_45,0.6463824510574341,13.037572860717772
001_022_46,0.647977352142334,12.86244010925293
001_022_47,0.6614304780960083,12.902602195739746
001_022_48,0.643449068069458,12.861078262329102
001_022_49,0.6952111124992371,14.210855484008787
001_022_4,0.4108554124832153,12.147613525390623
001_022_50,0.687429666519165,14.111812591552734
001_022_51,0.1557772606611251,8.127649307250977
001_022_52,0.6214858293533325,12.204947471618652
001_022_53,0.5981285572052002,12.46442699432373
001_022_5,0.4718788266181946,12.439361572265623
001_022_6,0.4740371704101562,11.673563957214355
001_022_7,0.3294977247714996,11.416150093078612
001_022_8,0.5239607095718384,13.211631774902344
001_022_9,0.473542720079422,12.864280700683594
001_023_10,0.6495745778083801,13.420501708984377
001_023_11,0.6603362560272217,13.53890895843506
001_023_12,0.6691288352012634,13.727864265441896
001_023_13,0.672063410282135,13.52496337890625
001_023_14,0.7356900572776794,15.074068069458008
001_023_15,0.7378582954406738,15.071626663208008
001_023_16,0.6138566136360168,13.459901809692385
001_023_17,0.6472310423851013,13.404926300048828
001_023_18,0.6597870588302612,13.243715286254885
001_023_19,0.4696392714977264,11.845159530639648
001_023_1,0.578233003616333,12.59679889678955
001_023_20,0.561188817024231,13.299375534057615
001_023_21,0.7376494407653809,14.87672996520996
001_023_22,0.6886963844299316,13.645841598510742
001_023_23,0.5991659760475159,12.187313079833984
001_023_24,0.5427185297012329,12.393568992614746
001_023_25,0.5957077145576477,13.035734176635742
001_023_26,0.596518874168396,12.745233535766602
001_023_27,0.6878542304039001,13.780516624450684
001_023_28,0.5913549661636353,12.6575288772583
001_023_29,0.6214187741279602,14.216890335083008
001_023_2,0.5279815196990967,12.031975746154783
001_023_30,0.5141584277153015,13.5557222366333
001_023_31,0.5558081269264221,12.72960090637207
001_023_32,0.4977321326732635,11.90896224975586
001_023_33,0.4338518679141998,12.00937271118164
001_023_34,0.538966953754425,12.475899696350098
001_023_35,0.5514674782752991,12.206291198730469
001_023_36,0.5835731029510498,12.88490390777588
001_023_37,0.5624602437019348,12.20988655090332
001_023_38,0.5210322737693787,11.178532600402832
001_023_39,0.6116530895233154,12.37015151977539
001_023_3,0.5108755230903625,11.824871063232422
001_023_40,0.5624451637268066,13.275308609008787
001_023_41,0.600671648979187,12.615104675292969
001_023_42,0.3968427181243896,12.019635200500488
001_023_43,0.4510343074798584,12.241727828979492
001_023_44,0.528693675994873,12.782562255859377
001_023_45,0.597861647605896,12.299456596374512
001_023_46,0.5198637843132019,12.373637199401855
001_023_47,0.5321244597434998,13.40581512451172
001_023_48,0.4861094951629638,13.173316955566406
001_023_49,0.6828219890594482,14.475421905517578
001_023_4,0.6565437316894531,14.295738220214844
001_023_50,0.591891884803772,13.602331161499023
001_023_51,0.1593749374151229,5.7393083572387695
001_023_52,0.5615450739860535,12.820911407470703
001_023_53,0.6327869892120361,13.420812606811523
001_023_54,0.6597050428390503,13.782028198242188
001_023_55,0.6891624927520752,14.653016090393066
001_023_56,0.5012953281402588,12.901984214782717
001_023_57,0.5978044867515564,13.969087600708008
001_023_58,0.6717973351478577,13.944250106811523
001_023_59,0.4999044835567474,13.037915229797363
001_023_5,0.1587629169225692,5.7447123527526855
001_023_60,0.6315186619758606,14.893535614013672
001_023_61,0.5969125628471375,13.897018432617188
001_023_62,0.6877405047416687,14.221166610717772
001_023_63,0.6430665850639343,13.043716430664062
001_023_64,0.6297122836112976,13.006586074829102
001_023_65,0.6074208617210388,13.03101634979248
001_023_66,0.5254415273666382,13.134620666503906
001_023_6,0.7258480787277222,14.206604957580566
001_023_7,0.707358717918396,13.834376335144045
001_023_8,0.6792576909065247,13.288812637329102
001_023_9,0.681256890296936,12.933745384216309
001_024_10,0.6487147212028503,13.251938819885254
001_024_11,0.708028256893158,14.730281829833984
001_024_12,0.6540529727935791,14.430938720703123
001_024_13,0.6770511269569397,12.89593505859375
001_024_14,0.6960845589637756,14.767489433288574
001_024_15,0.4468365311622619,12.064125061035156
001_024_16,0.2933689057826996,7.1528425216674805
001_024_17,0.431149810552597,10.597572326660156
001_024_18,0.7128710150718689,12.64584732055664
001_024_19,0.7171550393104553,12.670875549316406
001_024_1,0.5134196877479553,12.54116439819336
001_024_20,0.6877515316009521,12.663212776184082
001_024_21,0.6066492199897766,14.113364219665527
001_024_22,0.6125414371490479,13.947416305541992
001_024_23,0.5297664999961853,13.128459930419922
001_024_24,0.5983019471168518,13.116243362426758
001_024_25,0.6043020486831665,14.115195274353027
001_024_26,0.6416870355606079,13.6566743850708
001_024_27,0.6743475198745728,13.210339546203612
001_024_28,0.5161930918693542,11.760293960571287
001_024_29,0.4782566428184509,11.246223449707031
001_024_2,0.5673415064811707,12.846564292907717
001_024_30,0.5424582362174988,12.37006378173828
001_024_31,0.4634492099285126,12.04525089263916
001_024_32,0.6199502348899841,14.24399757385254
001_024_33,0.4443159699440002,11.92762851715088
001_024_34,0.6699578166007996,13.694459915161133
001_024_35,0.6347030997276306,14.08500862121582
001_024_36,0.5818809866905212,14.05605411529541
001_024_37,0.6192156672477722,13.834833145141602
001_024_38,0.6551805734634399,13.753093719482422
001_024_39,0.6574132442474365,13.807586669921877
001_024_3,0.5424376130104065,12.702146530151367
001_024_40,0.5389134287834167,12.485458374023438
001_024_41,0.5808225870132446,11.449097633361816
001_024_42,0.5570319294929504,11.605968475341797
001_024_43,0.5807986259460449,12.816530227661133
001_024_44,0.5214305520057678,12.516589164733888
001_024_45,0.5351629853248596,12.783563613891602
001_024_46,0.5232173800468445,12.05561637878418
001_024_47,0.4677927792072296,11.539362907409668
001_024_48,0.5320116877555847,11.986712455749512
001_024_49,0.4985466003417969,12.16718578338623
001_024_4,0.4223912060260772,11.833267211914062
001_024_50,0.5554187297821045,13.225379943847656
001_024_51,0.5356669425964355,12.754040718078612
001_024_52,0.5177607536315918,9.518891334533691
001_024_53,0.5258814692497253,11.915517807006836
001_024_54,0.6469340920448303,14.085169792175291
001_024_55,0.5527828931808472,12.90497589111328
001_024_56,0.5457073450088501,12.139808654785156
001_024_57,0.5885321497917175,12.466350555419922
001_024_58,0.6800096035003662,14.241036415100098
001_024_59,0.5343264937400818,11.275538444519045
001_024_5,0.4731302857398987,12.091374397277832
001_024_60,0.6364144086837769,13.256853103637695
001_024_61,0.6481119394302368,13.252958297729492
001_024_62,0.6387763023376465,13.356969833374023
001_024_63,0.5657793879508972,12.562037467956545
001_024_64,0.5942310094833374,12.489385604858398
001_024_65,0.6041824817657471,12.437189102172852
001_024_66,0.529418408870697,11.868186950683594
001_024_67,0.5651240348815918,11.64508056640625
001_024_68,0.5290977358818054,11.345579147338867
001_024_69,0.5414820313453674,11.417133331298828
001_024_6,0.6383669376373291,14.036694526672363
001_024_70,0.5787250995635986,11.654738426208496
001_024_71,0.4624651670455932,10.677391052246094
001_024_72,0.5492044687271118,11.078892707824709
001_024_73,0.4663005173206329,10.853596687316896
001_024_74,0.5546317100524902,10.99229335784912
001_024_75,0.0839781016111373,7.496138572692871
001_024_76,0.6163623929023743,13.070219039916992
001_024_77,0.6409794688224792,13.385831832885742
001_024_78,0.7010077834129333,13.997899055480955
001_024_79,0.4131622612476349,9.956029891967772
001_024_7,0.3904637694358825,6.329311847686768
001_024_80,0.703646719455719,13.428176879882812
001_024_81,0.2369658797979354,8.62175464630127
001_024_82,0.4161438941955566,10.87969970703125
001_024_83,0.6013372540473938,13.570501327514648
001_024_84,0.5947521328926086,13.512453079223633
001_024_85,0.5726232528686523,13.07891845703125
001_024_86,0.6927779316902161,12.605342864990234
001_024_87,0.7021445631980896,12.911550521850586
001_024_88,0.6709422469139099,12.77458953857422
001_024_89,0.6957025527954102,12.69286060333252
001_024_8,0.6932942867279053,13.665146827697754
001_024_90,0.6179340481758118,14.029072761535645
001_024_91,0.6123497486114502,14.505136489868164
001_024_92,0.6080291271209717,14.599859237670898
001_024_93,0.5412001013755798,12.580018043518066
001_024_94,0.5445644855499268,12.773016929626465
001_024_95,0.5330452919006348,12.645405769348145
001_024_96,0.4415635168552398,10.250516891479492
001_024_97,0.5858978033065796,12.629449844360352
001_024_98,0.4886344373226166,12.70284652709961
001_024_9,0.6965667009353638,13.899620056152344
001_025_10,0.7055602669715881,14.223809242248535
001_025_11,0.6690472364425659,13.703265190124512
001_025_12,0.7079104781150818,13.586912155151367
001_025_13,0.6664850115776062,13.263370513916016
001_025_14,0.5858945250511169,13.688782691955566
001_025_15,0.7388888001441956,15.040048599243164
001_025_16,0.69878751039505,14.581786155700684
001_025_17,0.6653489470481873,13.096142768859863
001_025_18,0.6673372983932495,12.981107711791992
001_025_19,0.6697834730148315,13.139427185058594
001_025_1,0.2500574290752411,6.3068318367004395
001_025_20,0.6397200226783752,14.01873016357422
001_025_21,0.6620333194732666,14.030646324157717
001_025_22,0.6707366108894348,13.96196174621582
001_025_23,0.6160848736763,12.638681411743164
001_025_24,0.6818655729293823,13.137567520141602
001_025_25,0.6728609800338745,13.912878036499023
001_025_26,0.5794975757598877,13.43332862854004
001_025_27,0.6698517203330994,14.142047882080078
001_025_28,0.6313148736953735,13.61555290222168
001_025_29,0.6930981874465942,13.642200469970703
001_025_2,0.4924657344818115,11.945564270019531
001_025_30,0.7620003819465637,15.213214874267578
001_025_31,0.6279914975166321,13.944729804992676
001_025_32,0.6036390662193298,13.443975448608398
001_025_33,0.5985438227653503,12.673100471496582
001_025_34,0.565377950668335,12.808082580566406
001_025_35,0.5397300124168396,13.12409782409668
001_025_36,0.5915785431861877,13.90445613861084
001_025_37,0.6907429099082947,14.14296531677246
001_025_38,0.4603081345558166,12.207601547241213
001_025_39,0.4438598752021789,12.62418270111084
001_025_3,0.4955321848392486,12.600830078125
001_025_40,0.4979706704616546,12.004878997802734
001_025_41,0.5383570194244385,12.586849212646484
001_025_42,0.5240598320960999,12.422698974609377
001_025_43,0.2661819159984588,6.255795478820801
001_025_44,0.2829003036022186,5.816729545593262
001_025_45,0.4767763614654541,12.93663215637207
001_025_46,0.6812140345573425,13.004064559936523
001_025_47,0.6435427665710449,13.717695236206056
001_025_48,0.6605200171470642,13.648656845092772
001_025_49,0.5645213723182678,13.243213653564451
001_025_4,0.7004076838493347,13.386877059936523
001_025_50,0.6348012089729309,13.717687606811523
001_025_51,0.600693941116333,13.627965927124023
001_025_52,0.5174074769020081,10.722594261169434
001_025_53,0.6461516618728638,13.327017784118652
001_025_54,0.6432130336761475,13.324847221374512
001_025_55,0.6047795414924622,12.625030517578123
001_025_56,0.3609058856964111,10.269020080566406
001_025_57,0.7346729636192322,14.370624542236328
001_025_58,0.7144109606742859,14.222370147705078
001_025_59,0.706939160823822,14.067279815673828
001_025_5,0.6613642573356628,13.300509452819824
001_025_60,0.7131986618041992,15.04863166809082
001_025_61,0.7862527966499329,15.936126708984377
001_025_62,0.7979326844215393,16.076894760131836
001_025_63,0.7926430702209473,15.763875007629396
001_025_64,0.6474398970603943,12.869625091552734
001_025_65,0.6655812859535217,13.065193176269531
001_025_66,0.661724328994751,12.99330711364746
001_025_67,0.6561866402626038,13.008649826049805
001_025_68,0.6539422273635864,13.168697357177734
001_025_69,0.6715350151062012,13.746637344360352
001_025_6,0.6208190321922302,13.158374786376951
001_025_70,0.6416352391242981,13.965957641601562
001_025_71,0.686957597732544,13.292466163635254
001_025_72,0.6783506274223328,13.406883239746094
001_025_73,0.6690740585327148,13.731679916381836
001_025_74,0.6817758083343506,13.572723388671877
001_025_75,0.6861327886581421,13.493508338928224
001_025_76,0.6596473455429077,13.94640827178955
001_025_77,0.6521012187004089,13.920175552368164
001_025_78,0.6026676893234253,12.603570938110352
001_025_79,0.5181164145469666,12.18210220336914
001_025_7,0.6611367464065552,13.556952476501465
001_025_8,0.6369447708129883,13.56454086303711
001_025_9,0.7408647537231445,14.733272552490234
001_026_10,0.4594761729240417,10.771588325500488
001_026_11,0.5424865484237671,12.13474178314209
001_026_12,0.6049462556838989,12.997493743896484
001_026_13,0.6045376658439636,13.00875186920166
001_026_14,0.6679593324661255,13.64228057861328
001_026_15,0.7173573970794678,14.11781883239746
001_026_16,0.6810818314552307,13.244876861572266
001_026_17,0.7374175190925598,14.981250762939451
001_026_18,0.6560647487640381,13.63909149169922
001_026_19,0.6796224117279053,13.178699493408203
001_026_1,0.6883947849273682,13.495243072509766
001_026_20,0.7140586972236633,14.319425582885742
001_026_21,0.414945900440216,9.128118515014648
001_026_22,0.6839038133621216,14.02608871459961
001_026_23,0.7221534252166748,14.030657768249512
001_026_24,0.5645699501037598,12.891291618347168
001_026_25,0.5256349444389343,12.21571922302246
001_026_26,0.5988892316818237,12.762344360351562
001_026_27,0.5027740597724915,12.44383430480957
001_026_28,0.6016758680343628,13.06930923461914
001_026_29,0.5289574861526489,12.657488822937012
001_026_2,0.4866711795330047,12.457683563232422
001_026_30,0.6704350113868713,13.504305839538574
001_026_31,0.5530198216438293,13.168739318847656
001_026_32,0.6916654706001282,14.74973201751709
001_026_33,0.5361515879631042,13.145079612731934
001_026_34,0.621785581111908,13.554569244384766
001_026_35,0.5839030146598816,12.849346160888672
001_026_36,0.7001502513885498,14.296958923339844
001_026_37,0.5485475063323975,13.084766387939451
001_026_38,0.3686552345752716,8.118324279785156
001_026_39,0.7090560793876648,14.442951202392578
001_026_3,0.5699606537818909,12.79949951171875
001_026_40,0.6895517110824585,13.32873249053955
001_026_41,0.6766924858093262,14.18369197845459
001_026_42,0.5419971942901611,12.630690574645996
001_026_43,0.6695764660835266,13.637203216552734
001_026_44,0.6786388158798218,13.78021240234375
001_026_45,0.6541802883148193,13.536702156066896
001_026_46,0.6617169380187988,13.583035469055176
001_026_47,0.6712659597396851,13.944926261901855
001_026_48,0.6847178936004639,14.06486988067627
001_026_49,0.6845974922180176,14.048343658447266
001_026_4,0.2816193103790283,6.167725563049316
001_026_50,0.6849654316902161,14.009247779846191
001_026_51,0.7006195187568665,14.099596977233888
001_026_52,0.6837965846061707,14.060063362121582
001_026_53,0.6390178203582764,14.021181106567385
001_026_54,0.6817830204963684,13.900279998779297
001_026_55,0.679478108882904,13.469215393066406
001_026_56,0.5343287587165833,12.663989067077637
001_026_57,0.5864464044570923,13.288135528564451
001_026_5,0.4388903677463531,11.266592979431152
001_026_6,0.487779438495636,12.719531059265137
001_026_7,0.2953656613826751,6.886842727661133
001_026_8,0.4409032464027405,7.993536472320557
001_026_9,0.5737115740776062,12.161857604980469
001_027_10,0.65655118227005,15.009099006652832
001_027_11,0.6473618149757385,14.86421012878418
001_027_12,0.644048273563385,14.569332122802734
001_027_13,0.7044115662574768,14.696592330932615
001_027_14,0.4210584163665771,11.024083137512209
001_027_15,0.7133640646934509,15.425700187683104
001_027_16,0.6303656697273254,13.753032684326172
001_027_17,0.7173353433609009,14.512652397155762
001_027_18,0.6325018405914307,13.019424438476562
001_027_19,0.6436871290206909,13.316577911376951
001_027_1,0.2923882901668548,9.155435562133787
001_027_20,0.6149839162826538,12.69639778137207
001_027_21,0.6154090762138367,13.435086250305176
001_027_22,0.1519874930381775,5.990734577178955
001_027_23,0.4647491574287414,11.685876846313477
001_027_24,0.5326422452926636,12.564813613891602
001_027_25,-0.0286394469439983,9.003487586975098
001_027_26,0.5867578983306885,15.362138748168944
001_027_27,0.5575554966926575,14.767152786254885
001_027_28,0.6076741218566895,15.670719146728516
001_027_29,0.6683818697929382,13.704825401306152
001_027_2,0.5836621522903442,13.190557479858398
001_027_30,0.6788501143455505,13.551148414611816
001_027_31,0.6415820717811584,13.536947250366213
001_027_32,0.6789624094963074,13.899580001831056
001_027_33,0.4778026938438415,11.13835334777832
001_027_34,0.3325297236442566,10.964298248291016
001_027_35,0.6522122025489807,14.582890510559082
001_027_36,0.6579577922821045,14.27401638031006
001_027_37,0.6757052540779114,15.092791557312012
001_027_38,0.6557832956314087,14.889751434326172
001_027_39,0.6325857043266296,14.691452026367188
001_027_3,0.2841002345085144,5.909233093261719
001_027_40,0.5202160477638245,14.198044776916504
001_027_41,0.6761517524719238,14.633870124816896
001_027_42,0.4203667640686035,12.220151901245115
001_027_43,0.6832174062728882,14.406929969787598
001_027_44,0.6501504778862,14.957538604736328
001_027_45,0.5748916268348694,13.08464527130127
001_027_46,0.6746480464935303,14.569162368774414
001_027_47,0.6544296145439148,14.794474601745604
001_027_48,0.6618993878364563,14.185351371765137
